,FM_defect4ml050_faulty
MM_defect4ml050_add_noise_mutated0_MP_100,0.0130 (reliable)
MM_defect4ml050_add_noise_mutated0_MP_12.5,0.4524 (unreliable)
MM_defect4ml050_add_noise_mutated0_MP_15.62,0.3695 (unreliable)
MM_defect4ml050_add_noise_mutated0_MP_18.75,0.3914 (unreliable)
MM_defect4ml050_add_noise_mutated0_MP_25.0,0.3855 (unreliable)
MM_defect4ml050_add_noise_mutated0_MP_3.12,0.4083 (unreliable)
MM_defect4ml050_add_noise_mutated0_MP_50.0,0.3151 (unreliable)
MM_defect4ml050_add_noise_mutated0_MP_6.25,0.4345 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_1,0.4254 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_10,0.4325 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_3,0.3057 (reliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_5,0.2889 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_8,0.4328 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_9,0.4812 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_l2_1,0.4793 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_l2_10,0.4617 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_l2_3,0.2968 (reliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_l2_5,0.2636 (reliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_l2_8,0.4330 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l1_l2_9,0.4216 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l2_1,0.4639 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l2_10,0.4858 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l2_3,0.4023 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l2_5,0.4136 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l2_8,0.4136 (unreliable)
MM_defect4ml050_add_weights_regularisation_mutated0_MP_l2_9,0.4492 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_elu_1,0.4815 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_elu_10,0.0240 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_elu_3,0.4193 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_elu_5,0.4078 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_elu_8,0.4409 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_elu_9,0.4176 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_exponential_8,0.1036 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_hard_sigmoid_1,0.4208 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_hard_sigmoid_10,0.0135 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_hard_sigmoid_3,0.3065 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_hard_sigmoid_5,0.0857 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_hard_sigmoid_8,0.2957 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_hard_sigmoid_9,0.1280 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_1,0.3478 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_10,0.0134 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_3,0.3975 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_5,0.4088 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_8,0.4040 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_9,0.4605 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_1,0.4578 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_3,0.5147 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_5,0.4841 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_8,0.4722 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_9,0.4548 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_1,0.4512 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_10,0.0222 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_3,0.4396 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_5,0.4620 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_8,0.4570 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_9,0.4179 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_sigmoid_1,0.3925 (unreliable)
