,FM_defect4ml095_faulty
MM_defect4ml095_original0_GF_0.01_1,0.3043 (unreliable)
MM_defect4ml095_original0_LA_0.01_1,0.3636 (unreliable)
MM_defect4ml095_original0_NAI_0.01_1,0.4444 (unreliable)
MM_defect4ml095_original0_NEB_0.01_1,0.3750 (unreliable)
MM_defect4ml095_original0_WS_0.01_1,0.4333 (unreliable)
MM_defect4ml095_original1_GF_0.01_1,0.3636 (unreliable)
MM_defect4ml095_original1_LA_0.01_1,0.5294 (unreliable)
MM_defect4ml095_original1_NAI_0.01_1,0.3488 (unreliable)
MM_defect4ml095_original2_GF_0.01_1,0.2500 (unreliable)
MM_defect4ml095_original2_LA_0.01_1,0.4444 (unreliable)
MM_defect4ml095_original2_NAI_0.01_1,0.5312 (unreliable)
MM_defect4ml095_original2_WS_0.01_1,0.3846 (unreliable)
MM_defect4ml095_original3_GF_0.01_1,0.3200 (unreliable)
MM_defect4ml095_original3_LA_0.01_1,0.3500 (unreliable)
MM_defect4ml095_original3_NEB_0.01_1,0.2692 (unreliable)
MM_defect4ml095_original3_NS_0.01_1,0.2941 (unreliable)
MM_defect4ml095_original3_WS_0.01_1,0.2963 (unreliable)
MM_defect4ml095_original4_GF_0.01_1,0.2632 (unreliable)
MM_defect4ml095_original4_LA_0.01_1,0.3455 (unreliable)
MM_defect4ml095_original4_NAI_0.01_1,0.3448 (unreliable)
MM_defect4ml095_original4_NEB_0.01_1,0.4667 (unreliable)
MM_defect4ml095_original4_NS_0.01_1,0.5652 (unreliable)
MM_defect4ml095_original4_WS_0.01_1,0.2632 (unreliable)
