,FM_defect4ml095_faulty
MM_defect4ml095_add_weights_regularisation_mutated0_MP_l1_1,0.46153846153846156
MM_defect4ml095_add_weights_regularisation_mutated0_MP_l1_2,0.5
MM_defect4ml095_add_weights_regularisation_mutated0_MP_l1_l2_1,0.30985915492957744
MM_defect4ml095_add_weights_regularisation_mutated0_MP_l1_l2_2,0.5384615384615385
MM_defect4ml095_add_weights_regularisation_mutated0_MP_l2_1,0.4390243902439025
MM_defect4ml095_add_weights_regularisation_mutated0_MP_l2_2,0.5
MM_defect4ml095_change_activation_function_mutated0_MP_elu_1,0.631578947368421
MM_defect4ml095_change_activation_function_mutated0_MP_elu_2,0.20512820512820512
MM_defect4ml095_change_activation_function_mutated0_MP_exponential_1,0.28571428571428575
MM_defect4ml095_change_activation_function_mutated0_MP_exponential_2,0.2916666666666667
MM_defect4ml095_change_activation_function_mutated0_MP_hard_sigmoid_1,0.30769230769230765
MM_defect4ml095_change_activation_function_mutated0_MP_hard_sigmoid_2,0.4285714285714285
MM_defect4ml095_change_activation_function_mutated0_MP_linear_1,0.4444444444444444
MM_defect4ml095_change_activation_function_mutated0_MP_linear_2,0.48717948717948717
MM_defect4ml095_change_activation_function_mutated0_MP_relu_1,0.5555555555555555
MM_defect4ml095_change_activation_function_mutated0_MP_relu_2,0.37254901960784315
MM_defect4ml095_change_activation_function_mutated0_MP_selu_1,0.47500000000000003
MM_defect4ml095_change_activation_function_mutated0_MP_selu_2,0.3134328358208956
MM_defect4ml095_change_activation_function_mutated0_MP_sigmoid_1,0.3157894736842105
MM_defect4ml095_change_activation_function_mutated0_MP_sigmoid_2,0.48275862068965514
MM_defect4ml095_change_activation_function_mutated0_MP_softmax_1,0.5454545454545455
MM_defect4ml095_change_activation_function_mutated0_MP_softmax_2,0.19642857142857145
MM_defect4ml095_change_activation_function_mutated0_MP_softplus_1,0.45000000000000007
MM_defect4ml095_change_activation_function_mutated0_MP_softplus_2,0.3389830508474576
MM_defect4ml095_change_activation_function_mutated0_MP_softsign_1,0.48387096774193544
