,FM_defect4ml038_faulty
MM_defect4ml038_change_activation_function_mutated0_MP_selu_1,0.0000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_selu_2,0.0000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_selu_3,1.0000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_sigmoid_1,0.4706 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_sigmoid_2,0.5000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_sigmoid_3,0.4444 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softmax_1,0.5806 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softmax_2,0.4240 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softmax_3,0.8000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softplus_1,0.3636 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softplus_2,0.3571 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softplus_3,0.4000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softsign_1,0.0000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softsign_2,0.0000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_softsign_3,0.8819 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_tanh_1,0.0000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_tanh_2,0.0000 (unreliable)
MM_defect4ml038_change_activation_function_mutated0_MP_tanh_3,1.0000 (unreliable)
MM_defect4ml038_change_batch_size_mutated0_MP_20_20,0.5769 (unreliable)
MM_defect4ml038_change_batch_size_mutated0_MP_2_2,0.0000 (unreliable)
MM_defect4ml038_change_batch_size_mutated0_MP_40_40,0.4400 (unreliable)
MM_defect4ml038_change_batch_size_mutated0_MP_5_5,0.0000 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_1,0.7348 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_10,0.4167 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_12,0.5946 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_13,0.6061 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_14,0.5417 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_15,0.3636 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_16,0.3077 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_17,0.5714 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_18,0.3636 (unreliable)
MM_defect4ml038_change_epochs_mutated0_MP_19,0.4000 (unreliable)
MM_defect4ml038_change_label_mutated0_MP_100,0.6000 (unreliable)
MM_defect4ml038_change_label_mutated0_MP_12.5,0.6279 (unreliable)
MM_defect4ml038_change_label_mutated0_MP_15.62,0.6000 (unreliable)
MM_defect4ml038_change_label_mutated0_MP_18.75,0.6952 (unreliable)
MM_defect4ml038_change_label_mutated0_MP_25.0,0.6154 (unreliable)
MM_defect4ml038_change_label_mutated0_MP_50.0,0.6050 (unreliable)
MM_defect4ml038_change_learning_rate_mutated0_MP_False_1e-05,0.4000 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_categorical_hinge,0.8004 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_hinge,0.5996 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_huber_loss,0.7505 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.9507 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_logcosh,0.6242 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_mean_absolute_error,0.7971 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.8140 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_mean_squared_error,0.8989 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.5897 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_poisson,0.9545 (unreliable)
MM_defect4ml038_change_loss_function_mutated0_MP_squared_hinge,0.7750 (unreliable)
MM_defect4ml038_change_optimisation_function_mutated0_MP_adadelta,0.5714 (unreliable)
MM_defect4ml038_change_optimisation_function_mutated0_MP_adagrad,0.4444 (unreliable)
MM_defect4ml038_change_optimisation_function_mutated0_MP_adamax,0.6250 (unreliable)
MM_defect4ml038_change_optimisation_function_mutated0_MP_nadam,0.4000 (unreliable)
MM_defect4ml038_change_optimisation_function_mutated0_MP_rmsprop,0.0000 (unreliable)
MM_defect4ml038_change_optimisation_function_mutated0_MP_sgd,0.4000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_constant_1,0.3976 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_constant_2,0.3976 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_constant_3,0.4000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.4444 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.0000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.5714 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.4000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.5714 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.4444 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_he_normal_1,0.4444 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_he_normal_2,0.0000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_he_normal_3,0.3636 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_he_uniform_1,0.3077 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_he_uniform_2,1.0000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_he_uniform_3,0.5000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_identity_1,0.5043 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_identity_2,0.5806 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_identity_3,1.0000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.3636 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.5714 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_lecun_normal_3,1.0000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.4000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.4444 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_ones_1,0.4444 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_ones_2,0.8000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_ones_3,0.0000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7273 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_orthogonal_2,0.4444 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_orthogonal_3,0.4444 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_random_normal_1,0.5714 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_random_normal_2,0.5714 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_random_normal_3,0.5714 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3636 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_random_uniform_2,0.3636 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_random_uniform_3,0.4000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.7778 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.4000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.0000 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_zeros_1,0.3976 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_zeros_2,0.3976 (unreliable)
MM_defect4ml038_change_weights_initialisation_mutated0_MP_zeros_3,0.0000 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_12.38,0.5882 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_24.75,0.5833 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_27.84,0.5000 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_3.1,0.0000 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_30.93,0.5238 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_37.12,0.4762 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_40.22,0.5806 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_43.31,0.5270 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_49.5,0.7179 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_6.19,0.3636 (unreliable)
MM_defect4ml038_delete_training_data_mutated0_MP_99,0.6225 (unreliable)
MM_defect4ml038_disable_batching_mutated0_MP,0.8040 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_100,0.6156 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_12.5,1.0000 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_15.62,1.0000 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_18.75,0.8947 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_25.0,0.7286 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_28.12,0.7037 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_3.12,0.0000 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_31.25,0.6923 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_34.38,0.6111 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_37.5,0.6111 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_50.0,0.6337 (unreliable)
MM_defect4ml038_make_output_classes_overlap_mutated0_MP_6.25,0.0000 (unreliable)
MM_defect4ml038_remove_activation_function_mutated0_MP_1,0.0000 (unreliable)
MM_defect4ml038_remove_activation_function_mutated0_MP_2,0.0000 (unreliable)
MM_defect4ml038_remove_activation_function_mutated0_MP_3,0.9431 (unreliable)
MM_defect4ml038_remove_bias_mutated0_MP_1,0.5882 (unreliable)
MM_defect4ml038_remove_bias_mutated0_MP_2,0.6087 (unreliable)
MM_defect4ml038_remove_bias_mutated0_MP_3,1.0000 (unreliable)
MM_defect4ml038_remove_validation_set_mutated0_MP,0.0000 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_100,0.3976 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_12.5,0.6190 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_15.62,0.4444 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_18.75,0.4762 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_21.88,0.4167 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_25.0,0.5333 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_50.0,0.5137 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_6.25,0.5714 (unreliable)
MM_defect4ml038_unbalance_train_data_mutated0_MP_9.38,0.3077 (unreliable)
