,FM_deepfd028_faulty
MM_deepfd028_GF_0.01_1,0.8000 (unreliable)
MM_deepfd028_GF_0.1_1,0.8108 (unreliable)
MM_deepfd028_GF_0.2_1,0.6034 (unreliable)
MM_deepfd028_GF_0.6_1,0.7107 (unreliable)
MM_deepfd028_GF_1.0_1,0.5794 (unreliable)
MM_deepfd028_LD_0.01_1,0.0000 (unreliable)
MM_deepfd028_LR_0.01_1,0.0000 (unreliable)
MM_deepfd028_NAI_0.01_1,0.5909 (unreliable)
MM_deepfd028_NAI_0.1_1,0.5044 (unreliable)
MM_deepfd028_NEB_0.01_1,0.5000 (unreliable)
MM_deepfd028_NEB_0.1_1,0.8056 (unreliable)
MM_deepfd028_NEB_0.2_1,0.6897 (unreliable)
MM_deepfd028_NS_0.01_1,0.2500 (unreliable)
MM_deepfd028_WS_0.01_1,0.7895 (unreliable)
MM_deepfd028_WS_0.1_1,0.5398 (unreliable)
