,FM_deepfd015_faulty
MM_deepfd015_change_weights_initialisation_mutated0_MP_he_normal_6,0.9899 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_he_normal_7,0.9878 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_he_uniform_1,0.9897 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_he_uniform_3,0.9918 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_he_uniform_6,0.9938 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_he_uniform_7,0.9636 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_identity_6,0.9778 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.9912 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.9890 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.9896 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.9844 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.9907 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.9947 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.9858 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.9917 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_ones_1,0.9934 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_ones_3,0.9564 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_ones_6,0.8874 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_ones_7,1.0000 (unreliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_orthogonal_1,0.9902 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_orthogonal_3,0.9955 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_orthogonal_6,0.9937 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_orthogonal_7,0.9814 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_random_normal_1,0.9796 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_random_normal_3,0.9856 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_random_normal_6,0.9731 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_random_normal_7,0.9743 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_random_uniform_1,0.9923 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_random_uniform_3,0.9865 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_random_uniform_6,0.9765 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_random_uniform_7,0.9776 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.9947 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.9833 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.9880 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.9685 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.9862 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.9925 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.9935 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.9857 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_zeros_1,0.9829 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_zeros_3,0.9921 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_zeros_6,0.9910 (reliable)
MM_deepfd015_change_weights_initialisation_mutated0_MP_zeros_7,0.9231 (reliable)
MM_deepfd015_delete_training_data_mutated0_MP_12.38,0.9875 (reliable)
MM_deepfd015_delete_training_data_mutated0_MP_15.48,0.9762 (reliable)
MM_deepfd015_delete_training_data_mutated0_MP_18.57,0.9816 (reliable)
MM_deepfd015_delete_training_data_mutated0_MP_24.75,0.9754 (reliable)
MM_deepfd015_delete_training_data_mutated0_MP_49.5,0.9785 (reliable)
MM_deepfd015_delete_training_data_mutated0_MP_6.19,0.9763 (reliable)
MM_deepfd015_delete_training_data_mutated0_MP_9.29,0.9836 (reliable)
MM_deepfd015_delete_training_data_mutated0_MP_99,0.9518 (reliable)
MM_deepfd015_make_output_classes_overlap_mutated0_MP_100,0.9948 (reliable)
MM_deepfd015_make_output_classes_overlap_mutated0_MP_50.0,0.9596 (reliable)
MM_deepfd015_make_output_classes_overlap_mutated0_MP_56.25,0.9872 (reliable)
MM_deepfd015_make_output_classes_overlap_mutated0_MP_59.38,0.9920 (reliable)
MM_deepfd015_make_output_classes_overlap_mutated0_MP_62.5,0.9814 (reliable)
MM_deepfd015_make_output_classes_overlap_mutated0_MP_75.0,0.9896 (reliable)
MM_deepfd015_remove_activation_function_mutated0_MP_6,0.9655 (reliable)
MM_deepfd015_remove_activation_function_mutated0_MP_7,0.9118 (reliable)
MM_deepfd015_remove_bias_mutated0_MP_1,0.9944 (reliable)
MM_deepfd015_remove_bias_mutated0_MP_3,0.9675 (reliable)
MM_deepfd015_remove_bias_mutated0_MP_6,0.9952 (reliable)
MM_deepfd015_remove_bias_mutated0_MP_7,0.9889 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_100,0.7966 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_12.5,0.9768 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_15.62,0.9874 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_18.75,0.9847 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_21.88,0.9825 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_25.0,0.9741 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_50.0,0.9670 (reliable)
