,FM_cleanml006_faulty
MM_cleanml006_change_epochs_mutated0_MP_168,0.5841 (unreliable)
MM_cleanml006_change_epochs_mutated0_MP_169,0.5589 (unreliable)
MM_cleanml006_change_epochs_mutated0_MP_170,0.5954 (unreliable)
MM_cleanml006_change_epochs_mutated0_MP_172,0.5294 (unreliable)
MM_cleanml006_change_epochs_mutated0_MP_175,0.5514 (unreliable)
MM_cleanml006_change_label_mutated0_MP_100,0.0400 (reliable)
MM_cleanml006_change_label_mutated0_MP_12.5,0.2763 (reliable)
MM_cleanml006_change_label_mutated0_MP_25.0,0.1729 (reliable)
MM_cleanml006_change_label_mutated0_MP_3.12,0.5466 (unreliable)
MM_cleanml006_change_label_mutated0_MP_50.0,0.0559 (reliable)
MM_cleanml006_change_label_mutated0_MP_6.25,0.4430 (reliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.0001,0.4761 (reliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00055,0.5861 (reliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00061,0.6227 (unreliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00064,0.6147 (unreliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00065,0.5810 (unreliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00066,0.6323 (unreliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00067,0.5964 (reliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00078,0.5613 (reliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00089,0.6060 (unreliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00094,0.6663 (unreliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00097,0.6039 (unreliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00098,0.6316 (unreliable)
MM_cleanml006_change_learning_rate_mutated0_MP_False_0.00099,0.6021 (unreliable)
MM_cleanml006_change_loss_function_mutated0_MP_binary_crossentropy,0.6125 (unreliable)
MM_cleanml006_change_loss_function_mutated0_MP_categorical_crossentropy,0.0400 (reliable)
MM_cleanml006_change_loss_function_mutated0_MP_categorical_hinge,0.3655 (reliable)
MM_cleanml006_change_loss_function_mutated0_MP_hinge,0.3638 (reliable)
MM_cleanml006_change_loss_function_mutated0_MP_huber_loss,0.6288 (unreliable)
MM_cleanml006_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1550 (reliable)
MM_cleanml006_change_loss_function_mutated0_MP_logcosh,0.5689 (unreliable)
MM_cleanml006_change_loss_function_mutated0_MP_mean_absolute_error,0.3634 (reliable)
MM_cleanml006_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0400 (reliable)
MM_cleanml006_change_loss_function_mutated0_MP_mean_squared_error,0.6004 (unreliable)
MM_cleanml006_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.2958 (reliable)
MM_cleanml006_change_loss_function_mutated0_MP_poisson,0.5838 (unreliable)
MM_cleanml006_change_loss_function_mutated0_MP_squared_hinge,0.1176 (reliable)
MM_cleanml006_change_optimisation_function_mutated0_MP_adadelta,0.1719 (reliable)
MM_cleanml006_change_optimisation_function_mutated0_MP_adagrad,0.2387 (reliable)
MM_cleanml006_change_optimisation_function_mutated0_MP_adamax,0.6267 (unreliable)
MM_cleanml006_change_optimisation_function_mutated0_MP_nadam,0.5960 (unreliable)
MM_cleanml006_change_optimisation_function_mutated0_MP_rmsprop,0.5855 (reliable)
MM_cleanml006_change_optimisation_function_mutated0_MP_sgd,0.3544 (reliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_constant_1,0.1388 (reliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_constant_2,0.5884 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.6249 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.5957 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5575 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.5302 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_he_normal_1,0.5739 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_he_normal_2,0.6049 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5944 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_he_uniform_2,0.5368 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_identity_1,0.6082 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_identity_2,0.5397 (reliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.6133 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.5687 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5593 (reliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.5931 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_ones_1,0.2238 (reliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_ones_2,0.4172 (reliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_orthogonal_1,0.6352 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_orthogonal_2,0.6195 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_random_normal_1,0.5864 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_random_normal_2,0.6282 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5627 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_random_uniform_2,0.6115 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5957 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.6158 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.5735 (reliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.5761 (unreliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_zeros_1,0.1388 (reliable)
MM_cleanml006_change_weights_initialisation_mutated0_MP_zeros_2,0.6212 (unreliable)
MM_cleanml006_delete_training_data_mutated0_MP_12.38,0.4502 (unreliable)
MM_cleanml006_delete_training_data_mutated0_MP_18.57,0.4554 (unreliable)
MM_cleanml006_delete_training_data_mutated0_MP_21.66,0.4310 (unreliable)
MM_cleanml006_delete_training_data_mutated0_MP_24.75,0.4496 (unreliable)
MM_cleanml006_delete_training_data_mutated0_MP_30.93,0.3980 (unreliable)
MM_cleanml006_delete_training_data_mutated0_MP_34.02,0.3965 (unreliable)
MM_cleanml006_delete_training_data_mutated0_MP_37.12,0.3426 (reliable)
MM_cleanml006_delete_training_data_mutated0_MP_49.5,0.2825 (reliable)
MM_cleanml006_delete_training_data_mutated0_MP_99,0.1474 (reliable)
MM_cleanml006_disable_batching_mutated0_MP,0.4647 (reliable)
MM_cleanml006_make_output_classes_overlap_mutated0_MP_100,0.0410 (reliable)
MM_cleanml006_make_output_classes_overlap_mutated0_MP_12.5,0.3698 (reliable)
MM_cleanml006_make_output_classes_overlap_mutated0_MP_25.0,0.2739 (reliable)
MM_cleanml006_make_output_classes_overlap_mutated0_MP_3.12,0.6357 (unreliable)
MM_cleanml006_make_output_classes_overlap_mutated0_MP_50.0,0.1450 (reliable)
MM_cleanml006_make_output_classes_overlap_mutated0_MP_6.25,0.5584 (unreliable)
MM_cleanml006_make_output_classes_overlap_mutated0_MP_9.38,0.4605 (reliable)
MM_cleanml006_remove_activation_function_mutated0_MP_1,0.1965 (reliable)
MM_cleanml006_remove_activation_function_mutated0_MP_2,0.2740 (reliable)
MM_cleanml006_remove_bias_mutated0_MP_1,0.6009 (unreliable)
MM_cleanml006_remove_bias_mutated0_MP_2,0.5679 (unreliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_100,0.1547 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_25.0,0.4072 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_37.5,0.3166 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_43.75,0.2969 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_46.88,0.3027 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_50.0,0.2916 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_53.12,0.2690 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_56.25,0.2563 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_62.5,0.2342 (reliable)
MM_cleanml006_unbalance_train_data_mutated0_MP_75.0,0.1969 (reliable)
