,FM_defect4ml044_faulty
MM_defect4ml044_original0_GF_0.01_1,0.1829 (reliable)
MM_defect4ml044_original0_LA_0.01_1,0.1908 (unreliable)
MM_defect4ml044_original0_LD_0.01_1,0.1774 (reliable)
MM_defect4ml044_original0_LR_0.01_1,0.1774 (reliable)
MM_defect4ml044_original0_NAI_0.01_1,0.0439 (unreliable)
MM_defect4ml044_original0_NEB_0.01_1,0.1185 (unreliable)
MM_defect4ml044_original0_NS_0.01_1,0.0711 (unreliable)
MM_defect4ml044_original0_WS_0.01_1,0.0584 (reliable)
MM_defect4ml044_original1_GF_0.01_1,0.3051 (unreliable)
MM_defect4ml044_original1_LA_0.01_1,0.0041 (unreliable)
MM_defect4ml044_original1_LD_0.01_1,0.2903 (unreliable)
MM_defect4ml044_original1_LR_0.01_1,0.2903 (unreliable)
MM_defect4ml044_original1_NAI_0.01_1,0.1387 (unreliable)
MM_defect4ml044_original1_NEB_0.01_1,0.0412 (unreliable)
MM_defect4ml044_original1_NS_0.01_1,0.2778 (unreliable)
MM_defect4ml044_original1_WS_0.01_1,0.0767 (unreliable)
MM_defect4ml044_original2_GF_0.01_1,0.2131 (reliable)
MM_defect4ml044_original2_LA_0.01_1,0.0077 (unreliable)
MM_defect4ml044_original2_LD_0.01_1,0.1579 (reliable)
MM_defect4ml044_original2_LR_0.01_1,0.1579 (reliable)
MM_defect4ml044_original2_NAI_0.01_1,0.0149 (unreliable)
MM_defect4ml044_original2_NEB_0.01_1,0.1388 (unreliable)
MM_defect4ml044_original2_NS_0.01_1,0.2436 (unreliable)
MM_defect4ml044_original2_WS_0.01_1,0.0301 (unreliable)
MM_defect4ml044_original3_GF_0.01_1,0.2577 (unreliable)
MM_defect4ml044_original3_LA_0.01_1,0.0270 (unreliable)
MM_defect4ml044_original3_LD_0.01_1,0.2738 (reliable)
MM_defect4ml044_original3_LR_0.01_1,0.2738 (reliable)
MM_defect4ml044_original3_NAI_0.01_1,0.1541 (unreliable)
MM_defect4ml044_original3_NEB_0.01_1,0.0408 (unreliable)
MM_defect4ml044_original3_NS_0.01_1,0.0490 (unreliable)
MM_defect4ml044_original3_WS_0.01_1,0.0986 (unreliable)
MM_defect4ml044_original4_GF_0.01_1,0.2877 (unreliable)
MM_defect4ml044_original4_LA_0.01_1,0.0121 (reliable)
MM_defect4ml044_original4_LD_0.01_1,0.2394 (reliable)
MM_defect4ml044_original4_LR_0.01_1,0.2394 (reliable)
MM_defect4ml044_original4_NAI_0.01_1,0.1254 (unreliable)
MM_defect4ml044_original4_NEB_0.01_1,0.1078 (reliable)
MM_defect4ml044_original4_NS_0.01_1,0.0524 (unreliable)
MM_defect4ml044_original4_WS_0.01_1,0.0463 (unreliable)
