,FM_defect4ml075_faulty
MM_defect4ml075_GF_0.01_1,1.0000 (unreliable)
MM_defect4ml075_GF_0.1_1,1.0000 (unreliable)
MM_defect4ml075_GF_0.2_1,1.0000 (unreliable)
MM_defect4ml075_GF_0.6_1,1.0000 (unreliable)
MM_defect4ml075_GF_1.0_1,1.0000 (unreliable)
MM_defect4ml075_LA_0.01_1,1.0000 (unreliable)
MM_defect4ml075_NAI_0.01_1,1.0000 (unreliable)
MM_defect4ml075_NAI_0.1_1,1.0000 (unreliable)
MM_defect4ml075_NEB_0.01_1,1.0000 (unreliable)
MM_defect4ml075_NEB_0.1_1,1.0000 (unreliable)
MM_defect4ml075_NEB_0.2_1,1.0000 (unreliable)
MM_defect4ml075_NS_0.01_1,1.0000 (unreliable)
MM_defect4ml075_NS_0.2_1,1.0000 (unreliable)
MM_defect4ml075_WS_0.01_1,1.0000 (unreliable)
MM_defect4ml075_WS_0.1_1,1.0000 (unreliable)
MM_defect4ml075_WS_0.2_1,1.0000 (unreliable)
