,FM_defect4ml054_faulty
MM_defect4ml054_GF_0.01_1,0.8248 (reliable)
MM_defect4ml054_GF_0.1_1,0.7753 (reliable)
MM_defect4ml054_GF_0.2_1,0.6396 (reliable)
MM_defect4ml054_GF_0.6_1,0.5091 (reliable)
MM_defect4ml054_GF_1.0_1,0.5216 (reliable)
MM_defect4ml054_LA_0.01_1,0.2898 (unreliable)
MM_defect4ml054_LD_0.01_1,0.0000 (unreliable)
MM_defect4ml054_LR_0.01_1,0.0000 (unreliable)
MM_defect4ml054_NAI_0.01_1,0.6636 (reliable)
MM_defect4ml054_NAI_0.1_1,0.4430 (reliable)
MM_defect4ml054_NAI_0.2_1,0.2997 (unreliable)
MM_defect4ml054_NAI_0.6_1,0.1952 (reliable)
MM_defect4ml054_NEB_0.01_1,0.7626 (reliable)
MM_defect4ml054_NEB_0.1_1,0.5111 (reliable)
MM_defect4ml054_NEB_0.2_1,0.4206 (reliable)
MM_defect4ml054_NEB_0.6_1,0.2329 (unreliable)
MM_defect4ml054_NS_0.01_1,0.7181 (reliable)
MM_defect4ml054_NS_0.1_1,0.4074 (reliable)
MM_defect4ml054_NS_0.2_1,0.3722 (reliable)
MM_defect4ml054_NS_0.6_1,0.2363 (unreliable)
MM_defect4ml054_NS_1.0_1,0.2144 (reliable)
MM_defect4ml054_WS_0.01_1,0.8003 (reliable)
MM_defect4ml054_WS_0.1_1,0.5460 (reliable)
MM_defect4ml054_WS_0.2_1,0.4203 (reliable)
MM_defect4ml054_WS_0.6_1,0.2281 (unreliable)
